# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
25200	-7	9	4
25300	-3	3	16
25400	0	0	16
25500	-7	19	8
25600	-6	2	21
25700	-14	8	12
25800	-13	6	15
25900	-12	2	25
26000	-20	12	19
26100	-16	6	24
26200	-22	0	32
26300	-36	9	25
26400	-26	6	34
26500	-32	7	38
26600	-36	9	34
26700	-30	4	47
26800	-43	10	41
26900	-41	9	45
27000	-45	2	58
27100	-55	8	51
27200	-52	6	63
27300	135	-126	9
27400	-65	78	0
27500	-69	80	0
27600	-70	81	6
27700	-65	77	-2
27800	-58	68	7
27900	-57	70	3
28000	-52	64	0
28100	-45	57	10
28200	-45	58	0
28300	-39	51	0
28400	-35	50	8
28500	-39	58	-7
28600	-30	43	0
28700	-32	44	6
28800	-29	45	-5
28900	-24	36	0
29000	-25	37	3
29100	-26	38	-4
29200	-21	33	7
29300	-24	36	0
29400	-20	38	-2
29500	-17	28	8
29600	-21	34	0
29700	-15	35	0
29800	-19	31	6
29900	-20	32	0
30000	-9	26	0
30100	-18	28	3
30200	-16	32	-2
30300	-12	25	7
30400	-20	31	1
30500	-18	32	0
30600	-19	28	8
30700	-26	37	0
30800	-20	38	0
30900	-22	47	6
31000	-28	40	0
31100	-24	38	0
31200	-29	37	6
31300	-33	45	0
31400	-25	41	0
31500	-34	50	3
31600	-39	53	-4
31700	-38	49	8
31800	-45	56	0
31900	-44	59	-8
32000	-48	59	9
32100	-55	67	0
32200	-56	70	0
32300	-61	70	10
32400	-68	81	0
32500	-67	81	0
32600	12	-113	135
32700	8	74	-62
32800	16	73	-60
32900	5	73	-58
33000	10	70	-65
33100	12	60	-48
33200	5	63	-51
33300	11	58	-47
33400	12	50	-37
33500	5	54	-45
33600	9	51	-39
33700	8	44	-30
33800	5	46	-37
33900	13	38	-33
34000	8	37	-22
