# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
19700	103	4	-78
19800	97	0	-74
19900	102	9	-84
20000	109	4	-78
20100	111	8	-93
20200	124	9	-81
20300	135	5	-105
20400	144	8	-128
20500	165	4	-137
20600	175	0	-151
20700	190	12	-174
20800	219	5	-190
20900	250	8	-235
21000	308	12	-297
21100	-203	237	9
21200	198	-179	0
21300	246	-223	0
21400	244	-227	6
21500	224	-203	-4
21600	196	-175	7
21700	159	-140	0
21800	147	-122	0
21900	135	-116	10
22000	121	-103	0
22100	118	-95	0
22200	106	-87	8
22300	102	-77	0
22400	103	-78	7
22500	95	-78	6
22600	102	-87	-4
22700	109	-91	10
22800	113	-94	0
22900	128	-103	0
23000	136	-115	6
23100	147	-125	0
23200	167	-145	0
23300	176	-158	3
23400	195	-172	-4
23500	225	-203	5
23600	260	-242	0
23700	319	-296	8
23800	12	244	-240
23900	7	-164	161
24000	12	-199	202
24100	9	-197	206
24200	8	-174	171
24300	13	-153	159
24400	7	-136	141
24500	10	-119	118
24600	12	-113	120
24700	4	-99	103
24800	15	-88	89
24900	8	-84	90
25000	5	-72	72
25100	11	-72	76
25200	6	-71	77
25300	8	-70	70
25400	12	-82	89
25500	7	-87	90
25600	10	-93	95
25700	12	-111	117
25800	4	-123	123
25900	10	-138	140
26000	9	-165	170
26100	8	-172	174
26200	12	-206	205
26300	9	-253	259
26400	12	-309	305
26500	240	6	-234
26600	-150	8	148
26700	-169	7	179
26800	-154	2	165
26900	-146	8	132
27000	-127	6	128
27100	-112	0	119
27200	-103	12	96
27300	-85	8	89
27400	-77	5	83
27500	-71	9	62
27600	-62	0	70
27700	-66	8	64
27800	-65	12	58
27900	-70	2	80
28000	-82	7	77
28100	-91	6	92
28200	-103	5	110
28300	-110	9	114
28400	-132	4	140
28500	-149	5	154
28600	-168	9	153
28700	-185	2	191
28800	-223	0	225
28900	252	-240	-2
29000	-174	179	8
29100	-211	220	0
29200	-201	212	-2
29300	-177	186	8
29400	-157	167	0
29500	-135	142	0
29600	-122	131	6
29700	-110	122	-4
29800	-96	103	0
29900	-90	100	1
30000	-78	90	-2
30100	-70	76	9
30200	-71	80	3
30300	-65	77	5
30400	-70	76	6
30500	-78	90	0
30600	-82	91	0
30700	-98	102	6
30800	-103	122	-5
30900	-125	131	8
31000	-142	150	0
31100	-155	164	0
31200	-170	178	10
31300	-197	205	0
31400	-230	241	0
31500	-286	295	8
31600	16	-230	240
31700	12	159	-144
31800	8	186	-174
31900	10	180	-166
32000	12	153	-140
32100	7	145	-132
32200	10	128	-120
32300	12	102	-94
32400	5	103	-95
32500	12	90	-78
32600	9	86	-67
32700	8	80	-66
32800	12	71	-54
32900	5	76	-58
33000	10	77	-65
33100	12	79	-61
33200	5	96	-82
33300	11	103	-91
33400	7	115	-96
33500	5	135	-123
33600	12	145	-129
33700	9	166	-141
33800	8	186	-168
33900	12	207	-190
34000	5	253	-238
