# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
19000	-21	38	0
19100	-22	34	7
19200	-29	45	0
19300	-27	39	0
19400	-32	44	8
19500	-33	48	0
19600	-33	46	0
19700	-38	50	3
19800	-41	58	-4
19900	-41	55	5
20000	-49	60	3
20100	-52	64	0
20200	-51	63	8
20300	-60	72	0
20400	-60	77	0
20500	-67	76	12
20600	-78	90	0
20700	14	-117	128
20800	8	63	-49
20900	8	77	-66
21000	12	66	-53
21100	7	68	-57
21200	12	64	-42
21300	12	53	-43
21400	5	57	-49
21500	11	51	-39
21600	8	47	-32
21700	8	51	-42
21800	12	42	-29
21900	7	42	-25
22000	10	41	-33
22100	12	34	-22
22200	8	37	-25
22300	11	38	-26
22400	12	31	-16
22500	5	33	-25
22600	11	29	-16
22700	6	31	-16
22800	8	32	-20
22900	12	24	-7
23000	6	29	-12
23100	11	29	-16
23200	12	21	-8
23300	5	29	-17
23400	11	26	-15
23500	12	23	-9
23600	8	32	-22
23700	12	25	-13
23800	4	24	-14
23900	12	32	-26
24000	12	31	-16
24100	5	37	-25
24200	11	35	-26
24300	9	31	-19
24400	5	40	-35
24500	12	38	-28
24600	7	44	-29
24700	8	51	-42
24800	14	46	-33
24900	7	50	-38
25000	11	58	-47
25100	12	55	-41
25200	8	64	-58
25300	13	58	-53
25400	7	70	-58
25500	8	80	-68
25600	-119	2	142
25700	68	7	-51
25800	81	7	-55
25900	77	5	-53
26000	68	9	-58
26100	69	6	-52
26200	61	5	-41
26300	57	12	-45
26400	58	4	-34
26500	48	10	-35
26600	50	9	-23
26700	51	-10	-24
26800	41	12	-33
26900	45	4	-26
27000	38	5	-19
27100	37	9	-23
27200	38	4	-13
27300	31	7	-19
27400	34	6	-26
27500	32	-4	-8
27600	28	9	-18
27700	32	6	-10
27800	29	0	-9
27900	24	9	-15
28000	29	4	-7
28100	24	8	-12
28200	28	12	-13
28300	32	5	-3
28400	23	12	-22
28500	30	4	-10
28600	29	0	-9
28700	31	9	-20
28800	35	4	-8
28900	32	8	-17
29000	37	9	-21
29100	38	2	-14
29200	35	7	-25
29300	45	6	-26
29400	51	0	-22
29500	47	12	-37
29600	53	4	-33
29700	51	0	-32
29800	50	12	-45
29900	64	2	-39
30000	60	8	-51
30100	69	6	-53
30200	77	24	-49
30300	74	9	-66
30400	-110	128	0
30500	72	-58	6
30600	82	-61	0
30700	83	-63	8
30800	72	-58	3
30900	70	-48	-2
31000	67	-52	9
31100	57	-41	0
31200	60	-47	5
31300	51	-45	14
31400	49	-32	0
31500	52	-32	12
31600	45	-28	6
31700	42	-22	-2
31800	45	-25	5
31900	36	-20	3
32000	37	-17	-2
32100	38	-21	8
32200	33	-16	0
32300	35	-16	0
32400	33	-7	8
32500	18	-8	0
32600	33	-15	0
32700	29	-13	6
32800	29	-9	-4
32900	32	-15	0
33000	28	-10	0
33100	31	-9	-2
33200	35	-18	7
33300	29	-14	0
33400	35	-16	0
33500	38	-23	12
33600	34	-17	0
33700	43	-19	0
33800	35	-20	6
33900	42	-19	-4
34000	45	-29	7
