# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
19300	76	-59	0
19400	80	-56	4
19500	77	-52	6
19600	71	-54	0
19700	65	-58	0
19800	72	-58	6
19900	73	-51	-7
20000	77	-58	0
20100	70	-55	3
20200	73	-51	-4
20300	77	-58	8
20400	66	-52	0
20500	74	-51	0
20600	70	-55	6
20700	70	-51	0
20800	74	-55	8
20900	68	-52	3
21000	70	-51	-2
21100	72	-56	8
21200	66	-52	0
21300	72	-51	0
21400	70	-55	8
21500	70	-51	0
21600	74	-55	0
21700	71	-55	6
21800	73	-51	-4
21900	77	-59	7
22000	70	-55	0
22100	76	-56	0
22200	77	-60	9
22300	82	-55	0
22400	81	-58	0
22500	77	-62	6
22600	76	-59	0
22700	83	-66	0
22800	81	-65	3
22900	86	-64	-4
23000	93	-73	8
23100	84	-68	0
23200	91	-70	0
23300	91	-73	8
23400	89	-70	0
23500	103	-82	8
23600	97	-81	0
23700	102	-77	-4
23800	109	-92	8
23900	107	-99	0
24000	120	-99	0
24100	9	111	-101
24200	5	-81	83
24300	12	-99	102
24400	7	-103	109
24500	12	-93	95
24600	12	-92	101
24700	6	-84	90
24800	10	-77	82
24900	12	-84	92
25000	5	-78	80
25100	10	-75	76
25200	12	-78	87
25300	8	-66	69
25400	11	-69	74
25500	6	-69	80
25600	8	-64	69
25700	12	-68	76
25800	7	-65	72
25900	8	-61	65
26000	12	-65	75
26100	5	-60	67
26200	9	-61	63
26300	12	-84	77
26400	5	-56	61
26500	12	-60	66
26600	6	-58	70
26700	8	-54	57
26800	12	-55	66
26900	7	-55	64
27000	10	-51	58
27100	12	-58	66
27200	5	-52	54
27300	11	-51	60
27400	9	-53	64
27500	7	-48	53
27600	12	-51	62
27700	8	-52	64
27800	8	-48	53
27900	12	-53	60
28000	6	-52	58
28100	12	-49	50
28200	16	-57	67
28300	5	-52	54
28400	10	-49	57
28500	9	-53	64
28600	8	-49	52
28700	14	-51	62
28800	9	-52	64
28900	8	-49	53
29000	12	-57	63
29100	6	-55	61
29200	10	-54	57
29300	12	-62	70
29400	5	-57	61
29500	11	-61	66
29600	12	-65	77
29700	12	-61	62
29800	9	-73	76
29900	6	-71	83
30000	10	-70	76
30100	12	-84	89
30200	5	-81	87
30300	10	-87	99
30400	116	4	-102
30500	-74	8	77
30600	-78	6	87
30700	-77	5	87
30800	-78	9	73
30900	-66	3	76
31000	-66	0	77
31100	-65	12	60
31200	-54	4	70
31300	-51	8	64
31400	-53	12	53
31500	-51	2	64
31600	-53	9	51
31700	-46	6	50
31800	-45	8	58
31900	-47	9	45
32000	-40	4	50
32100	-38	5	51
32200	-41	9	37
32300	-35	4	47
32400	-40	8	41
32500	-36	8	37
32600	-32	0	49
32700	-36	8	38
32800	-33	8	41
32900	-32	0	45
33000	-36	9	41
33100	-31	4	41
33200	-37	5	45
33300	-34	8	34
33400	-32	2	45
33500	-37	8	41
33600	-33	9	37
33700	-35	4	48
33800	-39	10	40
33900	-36	7	41
34000	-38	8	51
