# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
10800	9	-52	51
10900	5	-41	42
11000	12	-43	47
11100	8	-39	51
11200	8	-32	36
11300	12	-37	44
11400	6	-33	38
11500	8	-25	30
11600	12	-33	37
11700	6	-26	32
11800	11	-24	28
11900	12	-29	38
12000	5	-20	25
12100	10	-22	24
12200	12	-26	35
12300	8	-16	20
12400	11	-18	28
12500	7	-20	25
12600	8	-12	16
12700	12	-20	27
12800	6	-16	25
12900	11	-12	5
13000	12	-20	29
13100	7	-16	19
13200	10	-18	24
13300	9	-29	29
13400	5	-17	19
13500	10	-19	24
13600	12	-20	33
13700	8	-16	22
13800	16	-26	34
13900	12	-26	32
14000	10	-25	28
14100	12	-34	39
14200	5	-33	38
14300	11	-35	37
14400	12	-53	51
14500	5	-41	43
14600	11	-49	50
14700	9	-52	64
14800	8	-51	55
14900	12	-63	71
15000	6	-65	72
15100	128	9	-132
15200	-48	2	63
15300	-62	8	67
15400	-53	9	50
15500	-49	4	61
15600	-49	9	45
15700	-42	6	47
15800	-38	5	51
15900	-36	10	33
16000	-27	5	37
16100	-29	8	35
16200	-26	12	24
16300	-19	4	30
16400	-23	8	25
16500	-16	9	18
16600	-12	2	30
16700	-15	8	12
16800	-13	6	15
16900	-11	5	20
17000	-13	12	6
17100	-3	4	16
17200	-8	7	12
17300	-7	9	4
17400	-3	4	16
17500	-8	8	9
17600	-5	9	8
17700	0	5	17
17800	-10	9	7
17900	-7	8	12
18000	-9	0	19
18100	-15	9	8
18200	-9	6	18
18300	-16	0	25
18400	-20	12	16
18500	-17	3	28
18600	-24	8	27
18700	-26	8	24
18800	-25	2	37
18900	-34	7	33
19000	-31	8	37
19100	-38	4	45
19200	-42	9	40
19300	-41	4	49
19400	-48	0	58
19500	-55	9	51
19600	-53	4	66
19700	135	-129	6
19800	-65	80	-5
19900	-69	81	9
20000	-71	76	0
20100	-62	77	-4
20200	-58	60	8
20300	-58	67	0
20400	-48	59	0
20500	-48	57	6
20600	-42	58	0
20700	-37	51	8
20800	-38	50	8
20900	-36	51	-4
21000	-30	42	8
21100	-33	44	3
21200	-33	45	0
21300	-25	36	8
21400	-28	42	0
21500	-21	38	0
21600	-22	31	12
21700	-21	36	0
21800	-16	25	0
21900	-20	34	6
22000	-20	35	-4
22100	-16	27	0
22200	-19	31	3
22300	-16	32	-4
22400	-12	24	8
22500	-18	31	0
22600	-15	32	4
22700	-16	24	7
22800	-21	32	0
22900	-19	32	0
23000	-21	31	6
23100	-18	38	0
23200	-17	33	0
23300	-25	34	6
23400	-26	41	-4
23500	-24	35	0
23600	-31	37	6
23700	-26	45	-4
23800	-25	43	9
23900	-39	47	0
24000	-33	51	0
24100	-38	57	9
24200	-52	58	0
24300	-44	58	0
24400	-51	63	6
24500	-55	67	0
24600	-54	66	8
24700	-64	76	3
24800	-68	83	0
24900	-69	79	8
25000	5	-113	128
25100	11	67	-66
25200	9	49	-56
25300	7	72	-69
25400	12	68	-52
25500	8	63	-48
25600	8	64	-53
25700	12	53	-42
25800	6	53	-41
25900	8	53	-45
26000	12	44	-30
26100	5	49	-35
26200	10	45	-44
26300	12	37	-22
26400	5	39	-30
26500	12	38	-28
26600	8	33	-19
26700	7	36	-27
26800	12	29	-20
26900	7	33	-12
27000	8	32	-24
27100	12	25	-13
27200	4	24	-18
27300	12	29	-20
27400	12	23	-9
27500	5	27	-17
27600	9	26	-16
27700	9	8	-9
27800	7	29	-21
27900	11	25	-14
28000	8	24	-12
28100	5	32	-24
28200	12	28	-14
28300	6	31	-19
28400	8	38	-26
28500	12	31	-18
28600	5	37	-25
28700	10	38	-31
28800	12	34	-23
28900	5	46	-34
29000	8	45	-33
29100	9	47	-30
29200	5	55	-45
29300	14	51	-45
29400	7	60	-45
29500	8	66	-55
29600	14	63	-49
29700	5	73	-63
29800	12	77	-65
29900	-119	2	145
30000	68	9	-60
30100	82	6	-65
30200	77	5	-58
30300	70	12	-60
30400	70	7	-49
30500	61	8	-45
30600	60	12	-47
30700	64	2	-33
30800	47	11	-43
30900	53	6	-36
31000	51	5	-25
31100	44	9	-34
31200	46	4	-26
31300	40	0	-19
31400	37	9	-27
31500	38	4	-16
31600	33	8	-17
31700	34	8	-23
31800	35	2	-11
31900	28	6	-19
32000	31	6	-13
32100	29	-7	-6
32200	18	8	-16
32300	32	6	-10
32400	19	0	-6
32500	24	9	-16
32600	29	3	-7
32700	25	7	-9
32800	29	9	-16
32900	32	2	-4
33000	27	12	-17
33100	33	6	-16
33200	32	8	-11
33300	31	8	-22
33400	39	4	-16
33500	38	0	-24
33600	37	12	-29
33700	51	2	-28
33800	45	0	-30
33900	50	8	-36
34000	54	4	-30
