# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
13400	10	-431	431
13500	12	-516	522
13600	5	-603	599
13700	12	-704	708
13800	8	-812	815
13900	205	12	-213
14000	-299	2	307
14100	-436	8	438
14200	-494	9	488
14300	-502	1	514
14400	-490	8	489
14500	-450	6	440
14600	-399	5	406
14700	-350	8	341
14800	-294	4	295
14900	-248	0	248
15000	-210	9	206
15100	-185	3	187
15200	-189	0	193
15300	-200	9	195
15400	-225	4	231
15500	-277	0	273
15600	-337	6	327
15700	-407	2	420
15800	-491	0	486
15900	-572	6	579
16000	-675	0	686
16100	250	-242	0
16200	-323	331	0
16300	-495	501	8
16400	-577	586	0
16500	-599	603	9
16600	-595	605	6
16700	-567	576	0
16800	-522	526	9
16900	-477	485	3
17000	-426	431	0
17100	-373	377	11
17200	-331	338	3
17300	-284	291	0
17400	-257	257	6
17500	-242	249	0
17600	-238	244	5
17700	-257	266	3
17800	-292	302	-4
17900	-338	344	7
18000	-408	411	3
18100	-479	489	2
18200	-559	563	12
18300	-652	663	3
18400	-746	750	5
18500	-847	849	12
18600	-953	954	6
18700	14	-188	205
18800	16	294	-277
18900	8	425	-411
19000	12	476	-462
19100	5	501	-485
19200	13	483	-469
19300	8	453	-437
19400	8	420	-406
19500	12	372	-356
19600	11	324	-319
19700	10	297	-287
19800	12	263	-248
19900	5	252	-238
20000	12	248	-232
20100	8	263	-244
20200	8	302	-290
20300	12	337	-331
20400	5	405	-386
20500	8	476	-464
20600	9	551	-536
20700	5	654	-634
20800	10	747	-735
20900	8	849	-835
21000	-232	7	248
21100	302	5	-274
21200	426	10	-409
21300	489	12	-471
21400	509	4	-477
21500	489	10	-476
21600	463	6	-439
21700	412	8	-386
21800	360	12	-345
21900	319	4	-284
22000	261	9	-244
22100	231	8	-210
22200	206	5	-178
22300	205	9	-191
22400	226	4	-200
22500	248	8	-225
22600	295	12	-279
22700	367	4	-336
22800	429	8	-412
22900	514	9	-503
23000	605	12	-584
23100	704	11	-692
23200	-196	215	0
23300	360	-342	6
23400	521	-501	-4
23500	599	-582	8
23600	614	-599	0
23700	613	-589	0
23800	575	-559	9
23900	527	-511	-6
24000	486	-464	7
24100	427	-413	3
24200	382	-359	0
24300	335	-316	8
24400	289	-272	0
24500	270	-247	0
24600	257	-239	9
24700	263	-243	0
24800	291	-266	0
24900	319	-300	0
25000	379	-356	-10
25100	444	-429	8
25200	514	-497	0
25300	602	-581	0
25400	684	-672	6
25500	785	-766	0
25600	889	-867	9
25700	5	248	-244
25800	10	-286	286
25900	12	-439	444
26000	5	-506	502
26100	13	-534	537
26200	8	-529	534
26300	8	-498	495
26400	13	-466	469
26500	4	-416	418
26600	11	-367	373
26700	12	-326	335
26800	5	-281	283
26900	11	-256	257
27000	7	-239	244
27100	8	-232	232
27200	12	-254	257
27300	7	-284	286
27400	12	-327	327
27500	12	-393	397
27600	5	-464	464
27700	14	-551	553
27800	6	-648	650
27900	10	-749	753
28000	16	-859	867
28100	203	8	-206
28200	-285	6	289
28300	-409	0	417
28400	-466	6	457
28500	-472	4	474
28600	-454	0	457
28700	-419	8	412
28800	-367	3	372
28900	-319	0	315
29000	-271	9	260
29100	-223	4	232
29200	-202	10	193
29300	-184	8	186
29400	-193	8	199
29500	-217	9	206
29600	-247	4	248
29700	-302	0	309
29800	-371	8	364
29900	-444	2	453
30000	-530	0	531
30100	-623	8	617
30200	-721	2	731
30300	250	-242	0
30400	-310	322	0
30500	-470	466	11
30600	-545	559	0
30700	-568	573	0
30800	-563	566	6
30900	-535	547	0
31000	-489	497	9
31100	-449	456	3
31200	-400	412	-2
31300	-348	353	8
31400	-310	319	0
31500	-269	278	0
31600	-244	253	6
31700	-245	251	0
31800	-246	254	0
31900	-277	282	3
32000	-316	325	-4
32100	-367	374	16
32200	-437	450	3
32300	-516	528	8
32400	-601	598	12
32500	-696	702	0
32600	-792	793	8
32700	-891	895	12
32800	8	-186	198
32900	12	309	-294
33000	7	455	-438
33100	10	522	-507
33200	9	537	-522
33300	5	534	-515
33400	10	497	-482
33500	8	456	-441
33600	5	419	-407
33700	12	364	-352
33800	5	327	-309
33900	0	291	-261
34000	6	263	-238
