# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14600	308	-290	0
14700	302	-287	6
14800	302	-294	-3
14900	309	-292	8
15000	297	-284	1
15100	302	-281	-10
15200	299	-284	8
15300	292	-278	0
15400	295	-277	0
15500	290	-184	6
15600	282	-269	0
15700	285	-271	7
15800	277	-265	0
15900	279	-257	-10
16000	277	-260	8
16100	266	-252	0
16200	269	-251	0
16300	261	-247	6
16400	257	-241	-7
16500	257	-240	0
16600	247	-232	1
16700	247	-228	-16
16800	244	-229	8
16900	234	-222	0
17000	238	-219	0
17100	232	-219	9
17200	231	-212	0
17300	235	-215	8
17400	225	-213	0
17500	229	-206	0
17600	232	-219	12
17700	224	-207	0
17800	228	-206	0
17900	225	-213	6
18000	229	-212	0
18100	235	-219	7
18200	232	-219	3
18300	237	-221	0
18400	248	-232	8
18500	247	-233	0
18600	261	-241	0
18700	264	-248	6
18800	269	-254	0
18900	286	-267	0
19000	7	82	-70
19100	8	-109	113
19200	12	-168	178
19300	5	-198	206
19400	11	-219	231
19500	12	-240	252
19600	8	-240	244
19700	11	-248	257
19800	6	-252	261
19900	8	-248	250
20000	12	-252	260
20100	7	-248	257
20200	10	-243	248
20300	12	-245	259
20400	5	-245	248
20500	11	-244	250
20600	12	-245	254
20700	5	-241	244
20800	12	-244	250
20900	8	-247	257
21000	8	-244	247
21100	12	-251	261
21200	7	-252	257
21300	10	-249	253
21400	12	-255	265
21500	8	-252	259
21600	13	-256	257
21700	8	-259	267
21800	8	-259	258
21900	12	-264	273
22000	6	-265	270
22100	10	-264	266
22200	12	-271	279
22300	5	-268	271
22400	10	-267	266
22500	9	-273	283
22600	5	-267	270
22700	13	-269	279
22800	8	-271	283
22900	8	-264	266
23000	12	-266	275
23100	8	-265	267
23200	10	-257	263
23300	9	-258	270
23400	5	-250	257
23500	12	-248	253
23600	9	-245	257
23700	5	-236	239
23800	12	-234	244
23900	8	-228	238
24000	12	-219	221
24100	12	-219	229
24200	6	-210	215
24300	12	-203	205
24400	12	-200	212
24500	8	-188	194
24600	14	-183	192
24700	12	-181	193
24800	8	-167	173
24900	12	-169	177
25000	7	-160	167
25100	11	-154	153
25200	12	-155	164
25300	5	-143	148
25400	9	-141	147
25500	9	-136	148
25600	8	-128	132
25700	12	-128	137
25800	7	-123	132
25900	8	-119	121
26000	12	-126	132
26100	5	-120	124
26200	12	-119	137
26300	12	-129	132
26400	5	-117	122
26500	11	-127	134
26600	6	-131	141
26700	8	-132	136
26800	12	-142	153
26900	6	-149	156
27000	10	-154	160
27100	12	-169	178
27200	5	-176	181
27300	91	7	-84
27400	-96	18	110
27500	-142	9	131
27600	-138	4	153
27700	-153	0	161
27800	-150	12	153
27900	-146	2	163
28000	-149	8	154
28100	-139	6	152
28200	-135	2	149
28300	-132	8	132
28400	-125	6	131
28500	-122	0	132
28600	-118	12	119
28700	-112	6	126
28800	-114	0	122
28900	-111	9	113
29000	-109	4	121
29100	-113	8	116
29200	-111	9	115
29300	-109	4	125
29400	-116	10	116
29500	-111	6	121
29600	-116	5	128
29700	-123	8	121
29800	-117	4	134
29900	-124	5	135
30000	-129	9	131
30100	-128	2	145
30200	-136	0	143
30300	-136	6	115
30400	-140	2	154
30500	-149	9	149
30600	-145	4	153
30700	-148	5	162
30800	-161	16	156
30900	-153	4	166
31000	-159	0	167
31100	-158	9	163
31200	-157	4	174
31300	-165	8	169
31400	-165	8	166
31500	-164	2	178
31600	-166	6	170
31700	-164	6	176
31800	-164	12	180
31900	-168	9	168
32000	-162	6	173
32100	-165	0	177
32200	-168	9	166
32300	-161	4	176
32400	-165	0	174
32500	-161	9	165
32600	-159	2	170
32700	-163	8	167
32800	-158	9	173
32900	-154	8	174
33000	-163	8	164
33100	-157	6	169
33200	-161	5	174
33300	-168	9	163
33400	-161	4	174
33500	-167	0	180
33600	-168	12	168
33700	-167	4	184
33800	-176	0	180
33900	-173	6	166
34000	-177	2	194
