# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
24800	12	-424	437
24900	8	-426	431
25000	10	-425	429
25100	12	-432	441
25200	5	-431	432
25300	12	-431	437
25400	9	-435	447
25500	5	-435	438
25600	12	-438	447
25700	6	-439	444
25800	10	-436	439
25900	12	-439	450
26000	5	-435	438
26100	10	-435	442
26200	12	-432	447
26300	5	-431	431
26400	11	-431	437
26500	8	-429	438
26600	8	-420	422
26700	12	-422	431
26800	6	-414	422
26900	8	-409	411
27000	12	-408	420
27100	5	-397	402
27200	12	-391	398
27300	12	-387	396
27400	5	-374	380
27500	12	-373	379
27600	7	-364	373
27700	8	-354	356
27800	12	-350	360
27900	6	-342	348
28000	10	-331	334
28100	12	-327	338
28200	8	-312	322
28300	11	-307	315
28400	9	-302	310
28500	5	-288	291
28600	12	-286	294
28700	9	-274	283
28800	8	-264	269
28900	12	-261	273
29000	5	-250	257
29100	10	-244	248
29200	9	-239	248
29300	5	-228	232
29400	12	-225	231
29500	8	-219	227
29600	8	-206	211
29700	12	-208	216
29800	5	-200	209
29900	11	-193	192
30000	12	-195	206
30100	5	-186	193
30200	14	-186	197
30300	12	-187	199
30400	0	-180	182
30500	12	-189	195
30600	6	-187	193
30700	10	-186	192
30800	12	-195	204
30900	5	-198	199
31000	11	-203	205
31100	9	-213	220
31200	7	-215	217
31300	12	-226	237
31400	6	-233	244
31500	8	-241	244
31600	87	4	-66
31700	-108	0	109
31800	-147	6	160
31900	-177	0	190
32000	-194	8	193
32100	-198	4	211
32200	-206	5	219
32300	-208	9	208
32400	-204	3	218
32500	-206	0	215
32600	-207	9	205
32700	-199	2	215
32800	-202	7	206
32900	-200	6	202
33000	-199	2	214
33100	-203	0	207
33200	-200	6	211
33300	-203	-7	215
33400	-215	9	207
33500	-207	4	218
33600	-212	0	225
33700	-213	9	215
33800	-213	0	231
33900	-222	7	232
34000	-223	8	229
