# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
21500	12	313	-301
21600	5	318	-309
21700	11	315	-305
21800	9	311	-299
21900	5	317	-308
22000	12	310	-298
22100	7	308	-293
22200	10	310	-302
22300	12	298	-290
22400	8	300	-290
22500	10	296	-289
22600	12	287	-276
22700	5	290	-280
22800	7	283	-277
22900	9	276	-264
23000	5	277	-269
23100	12	270	-260
23200	8	266	-252
23300	5	267	-257
23400	12	252	-242
23500	6	250	-241
23600	8	251	-245
23700	12	237	-226
23800	4	239	-228
23900	11	235	-219
24000	9	224	-211
24100	5	222	-214
24200	11	213	-207
24300	6	205	-196
24400	8	209	-200
24500	12	198	-187
24600	6	202	-190
24700	10	199	-171
24800	12	190	-179
24900	5	195	-188
25000	11	193	-182
25100	9	192	-177
25200	7	196	-187
25300	12	190	-181
25400	8	192	-183
25500	8	206	-194
25600	12	198	-186
25700	5	211	-198
25800	10	214	-207
25900	9	215	-206
26000	5	232	-223
26100	10	235	-226
26200	6	244	-230
26300	-71	8	82
26400	125	4	-103
26500	163	8	-151
26600	192	12	-182
26700	212	4	-190
26800	215	8	-206
26900	224	6	-210
27000	222	-4	-206
27100	205	9	-215
27200	222	6	-207
27300	215	5	-199
27400	211	12	-203
27500	212	5	-192
27600	206	8	-196
27700	205	8	-207
27800	209	2	-186
27900	203	12	-203
28000	209	6	-190
28100	206	5	-191
28200	205	9	-198
28300	215	4	-191
28400	207	7	-199
28500	215	1	-207
28600	215	4	-196
28700	213	9	-206
28800	222	6	-207
28900	220	5	-204
29000	221	9	-215
29100	232	4	-208
29200	226	8	-215
29300	236	12	-224
29400	238	5	-217
29500	231	11	-228
29600	240	6	-227
29700	238	5	-225
29800	240	12	-235
29900	246	6	-228
30000	241	0	-228
30100	244	12	-236
30200	246	5	-228
30300	242	10	-232
30400	244	9	-234
30500	244	4	-220
30600	240	8	-235
30700	243	8	-228
30800	238	0	-219
30900	237	12	-229
31000	236	4	-216
31100	226	8	-219
31200	228	9	-216
31300	232	5	-207
31400	216	7	-206
31500	218	6	-207
31600	212	0	-193
31700	221	12	-200
31800	209	6	-190
31900	199	8	-186
32000	202	9	-190
32100	198	4	-176
32200	189	8	-180
32300	192	12	-181
32400	186	5	-166
32500	179	10	-174
32600	186	6	-168
32700	181	0	-164
32800	179	9	-172
32900	186	5	-164
33000	178	8	-167
33100	179	9	-171
33200	186	4	-168
33300	179	11	-170
33400	188	6	-174
33500	188	5	-167
33600	186	11	-184
33700	203	6	-181
33800	206	0	-185
33900	205	12	-200
34000	220	4	-202
