# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
24900	-60	70	6
25000	-62	77	-4
25100	-64	76	4
25200	-74	86	0
25300	-73	87	-4
25400	9	-111	132
25500	10	70	-60
25600	12	74	-65
25700	9	73	-58
25800	8	70	-62
25900	12	61	-47
26000	6	66	-49
26100	10	64	-52
26200	12	50	-37
26300	5	54	-45
26400	10	51	-41
26500	12	47	-32
26600	8	51	-41
26700	12	37	-26
26800	4	37	-29
26900	12	40	-33
27000	12	33	-20
27100	5	40	-30
27200	12	35	-26
27300	9	34	-17
27400	5	38	-29
27500	12	30	-18
27600	6	31	-19
27700	8	32	-23
27800	12	26	-13
27900	5	33	-22
28000	10	29	-20
28100	12	24	-12
28200	2	32	-24
28300	12	26	-15
28400	9	31	-19
28500	8	35	-26
28600	12	29	-16
28700	5	36	-25
28800	10	38	-26
28900	9	31	-20
29000	5	41	-31
29100	11	39	-26
29200	8	43	-25
29300	8	48	-37
29400	12	45	-33
29500	6	50	-38
29600	10	53	-42
29700	12	57	-35
29800	5	66	-51
29900	9	61	-52
30000	9	63	-51
30100	8	77	-66
30200	12	77	-60
30300	7	82	-67
30400	-118	9	131
30500	74	2	-52
30600	78	8	-67
30700	79	8	-68
30800	77	4	-50
30900	63	12	-56
31000	67	9	-47
31100	59	0	-37
31200	57	9	-47
31300	61	4	-34
31400	52	5	-32
31500	50	9	-39
31600	51	2	-26
31700	45	8	-35
31800	44	6	-49
31900	41	4	-19
32000	36	8	-29
32100	40	6	-21
32200	35	0	-12
32300	34	9	-24
32400	35	4	-13
32500	32	0	-12
32600	31	12	-20
32700	33	5	-9
32800	24	9	-16
32900	34	9	-13
33000	29	5	-8
33100	29	9	-18
33200	32	4	-8
33300	29	0	-6
33400	31	9	-20
33500	38	4	-12
33600	29	8	-19
33700	37	8	-23
33800	38	4	-13
33900	37	7	-25
34000	45	6	-26
