# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
9600	0	8	-4
9700	25	5	-25
9800	37	9	-51
9900	40	6	-42
10000	0	0	0
10100	-42	12	27
10200	-88	2	89
10300	-137	0	128
10400	-176	12	163
10500	-228	2	232
10600	476	-477	0
10700	-6	13	0
10800	-119	128	8
10900	-99	106	0
11000	-62	66	0
11100	-32	37	6
11200	-4	14	-4
11300	19	-14	7
11400	23	-20	0
11500	18	-11	0
11600	-9	15	8
11700	-52	59	3
11800	-95	103	0
11900	-135	140	9
12000	-190	184	11
12100	-244	217	42
12200	14	-532	541
12300	12	-9	21
12400	12	126	-110
12500	4	111	-95
12600	10	77	-62
12700	12	37	-19
12800	5	11	0
12900	11	0	24
13000	9	-26	45
13100	0	-12	29
13200	12	13	0
13300	7	49	-30
13400	8	96	-82
13500	12	133	-115
13600	6	189	-167
13700	10	240	-234
13800	-467	2	505
13900	8	7	16
14000	133	6	-99
14100	112	5	-75
14200	76	9	-54
14300	45	3	-7
14400	9	0	25
14500	-15	8	40
14600	-25	4	70
14700	-23	10	45
14800	31	12	0
14900	74	8	-38
15000	118	9	-98
15100	164	10	-136
15200	199	31	-193
15300	-509	515	20
15400	59	-49	21
15500	165	-144	0
15600	144	-116	-2
15700	106	-84	8
15800	66	-45	3
15900	41	-12	8
16000	12	12	9
16100	-4	32	0
16200	-9	29	0
16300	16	8	3
16400	44	-8	0
16500	90	-65	7
16600	128	-105	0
16700	173	-145	15
16800	219	-197	8
16900	269	-250	0
17000	11	497	-498
17100	9	37	-32
17200	5	-96	95
17300	12	-85	87
17400	8	-52	51
17500	16	-12	12
17600	16	12	-5
17700	5	33	-37
17800	12	41	-36
17900	12	18	-24
18000	5	-9	4
18100	11	-50	47
18200	9	-97	103
18300	12	-141	134
18400	33	-206	185
18500	51	-265	219
18600	547	12	-561
18700	74	2	-72
18800	-95	8	83
18900	-78	6	70
19000	-41	12	40
19100	-13	10	0
19200	17	6	-21
19300	35	0	-41
19400	37	16	-55
19500	16	4	-15
19600	-35	7	25
19700	-78	9	66
19800	-122	5	120
19900	-168	9	154
20000	-214	6	215
20100	476	-474	9
20200	-33	40	0
20300	-128	134	7
20400	-109	115	3
20500	-71	80	-2
20600	-37	42	8
20700	-13	15	1
20800	16	0	0
20900	25	-26	12
21000	28	-14	0
21100	-3	9	0
21200	-38	45	6
21300	-84	96	-2
21400	-124	128	5
21500	-178	173	12
21600	-232	212	28
21700	-290	242	61
21800	5	-548	567
21900	11	-83	99
22000	9	95	-67
22100	5	84	-69
22200	11	51	-33
22300	6	18	1
22400	8	0	15
22500	12	-23	42
22600	5	-16	35
22700	10	8	5
22800	12	37	-15
22900	5	83	-67
23000	11	125	-107
23100	7	173	-153
23200	8	232	-213
23300	-462	2	498
23400	33	0	0
23500	140	12	-103
23600	128	4	-93
23700	82	12	-62
23800	54	4	-15
23900	17	8	16
24000	-7	12	31
24100	-22	2	62
24200	-24	8	53
24300	16	6	16
24400	64	0	-25
24500	108	9	-87
24600	156	8	-124
24700	188	24	-180
24800	229	51	-248
24900	-522	534	14
25000	-14	34	3
25100	134	-103	-4
25200	116	-91	9
25300	74	-52	0
25400	48	-19	0
25500	20	7	8
25600	0	32	0
25700	-3	28	0
25800	8	15	0
25900	37	-12	-4
26000	77	-52	4
26100	116	-95	0
26200	163	-135	-4
26300	206	-181	6
26400	255	-234	0
26500	11	489	-490
26600	9	10	-6
26700	12	-107	103
26800	12	-94	97
26900	6	-58	61
27000	8	-25	21
27100	12	-2	5
27200	7	24	-25
27300	12	38	-42
27400	9	18	-29
27500	8	0	0
27600	13	-35	41
27700	8	-87	83
27800	8	-128	129
27900	29	-189	176
28000	43	-249	209
28100	538	12	-563
28200	40	4	-43
28300	-110	9	94
28400	-91	6	86
28500	-51	0	51
28600	-20	9	4
28700	12	4	-15
28800	27	8	-38
28900	42	12	-55
29000	27	2	-29
29100	-23	8	8
29200	-65	6	57
29300	-109	8	109
29400	-152	12	140
29500	-198	4	197
29600	468	-464	6
29700	-57	67	-4
29800	-141	147	7
29900	-119	124	3
30000	-81	116	-4
30100	-45	50	8
30200	-20	24	0
30300	10	0	0
30400	25	-29	9
30500	21	-18	0
30600	6	0	0
30700	-29	37	9
30800	-71	83	-4
30900	-109	118	8
31000	-163	162	6
31100	-216	206	44
31200	-273	229	56
31300	7	-547	554
31400	11	-58	73
31500	8	107	-87
31600	5	95	-81
31700	12	57	-39
31800	6	28	-6
31900	10	6	8
32000	12	-18	37
32100	5	-20	38
32200	10	0	8
32300	9	24	-7
32400	5	70	-56
32500	10	112	-95
32600	7	160	-135
32700	8	212	-194
32800	12	267	-249
32900	-480	0	509
33000	-33	9	62
33100	109	2	-73
33200	91	8	-67
33300	62	7	-29
33400	25	8	12
33500	-1	12	25
33600	-16	6	50
33700	-25	0	64
33800	0	14	23
33900	51	5	-13
34000	95	7	-70
