# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14200	-124	126	0
14300	-95	103	0
14400	-64	70	6
14500	-29	40	-4
14600	0	7	0
14700	14	-8	3
14800	24	-17	-4
14900	19	-13	7
15000	-20	23	0
15100	-47	54	0
15200	-95	100	8
15300	-142	148	0
15400	-190	180	18
15500	-250	218	51
15600	15	-531	534
15700	16	-20	36
15800	6	128	-109
15900	10	111	-94
16000	12	70	-50
16100	5	44	-29
16200	12	12	0
16300	6	-10	30
16400	5	-19	33
16500	12	-16	37
16600	6	17	6
16700	8	51	-39
16800	12	91	-73
16900	4	140	-125
17000	10	188	-181
17100	9	237	-217
17200	-471	6	490
17300	14	6	21
17400	128	0	-95
17500	111	9	-87
17600	78	4	-42
17700	38	5	-6
17800	12	9	15
17900	-9	2	48
18000	-28	7	54
18100	-13	8	44
18200	32	5	7
18300	70	9	-51
18400	128	6	-97
18500	161	12	-135
18600	198	35	-206
18700	-507	506	24
18800	53	-45	19
18900	169	-141	-2
19000	145	-120	6
19100	102	-81	0
19200	71	-45	5
19300	38	-26	9
19400	12	13	0
19500	0	26	0
19600	0	24	6
19700	12	12	-5
19800	51	-26	0
19900	82	-62	1
20000	134	-103	0
20100	174	-150	8
20200	215	-193	0
20300	278	-252	0
20400	9	495	-496
20500	5	40	-44
20600	12	-99	101
20700	7	-82	83
20800	8	-48	42
20900	12	-20	20
21000	5	10	-12
21100	8	32	-33
21200	12	36	-32
21300	4	29	-29
21400	12	-12	8
21500	8	-52	51
21600	8	-95	90
21700	16	-145	140
21800	29	-207	183
21900	50	-262	213
22000	551	6	-555
22100	67	8	-77
22200	-91	8	82
22300	-77	2	77
22400	-45	10	32
22500	-7	6	0
22600	16	0	-17
22700	31	12	-51
22800	44	7	-52
22900	12	0	-19
23000	-33	12	16
23100	-77	2	76
23200	-125	8	116
23300	-165	7	163
23400	-214	2	215
23500	472	-472	0
23600	-24	36	0
23700	-128	134	8
23800	-107	116	0
23900	-69	75	0
24000	-41	44	6
24100	-8	19	0
24200	16	-10	8
24300	21	-20	0
24400	24	-22	-2
24500	0	15	12
24600	-42	48	0
24700	-82	90	0
24800	-128	132	8
24900	-178	175	7
25000	-232	207	36
25100	-294	247	64
25200	8	-551	563
25300	12	-89	111
25400	6	89	-64
25500	10	83	-65
25600	12	47	-24
25700	4	20	0
25800	13	0	18
25900	8	-20	45
26000	8	-16	32
26100	12	6	12
26200	6	41	-22
26300	10	83	-71
26400	12	124	-103
26500	5	175	-160
26600	10	227	-197
26700	-463	4	499
26800	33	8	-11
26900	145	6	-113
27000	122	5	-88
27100	73	9	-64
27200	51	4	-16
27300	16	0	19
27400	-7	12	29
27500	-19	5	63
27600	-24	7	51
27700	16	6	12
27800	66	2	-26
27900	110	10	-87
28000	153	9	-129
28100	193	21	-177
28200	223	51	-251
28300	-528	534	12
28400	-12	31	6
28500	131	-103	-4
28600	109	-92	10
28700	75	-52	0
28800	49	-12	-4
28900	19	12	9
29000	0	32	0
29100	-2	29	0
29200	9	12	6
29300	37	-11	-4
29400	77	-53	0
29500	116	-97	0
29600	163	-135	0
29700	207	-184	11
29800	255	-233	0
29900	12	489	-492
30000	9	8	-4
30100	5	-107	105
30200	12	-94	95
30300	1	-58	61
30400	8	-19	18
30500	12	0	-1
30600	5	24	-25
30700	12	38	-44
30800	12	31	-29
30900	5	0	0
31000	11	-38	37
31100	9	-86	90
31200	4	-135	120
31300	25	-189	174
31400	45	-248	212
31500	537	16	-555
31600	45	2	-43
31700	-110	7	96
31800	-87	9	82
31900	-51	0	54
32000	-20	10	3
32100	13	6	-16
32200	29	5	-35
32300	37	9	-56
32400	25	3	-28
32500	-23	0	14
32600	-65	9	52
32700	-109	2	109
32800	-156	8	145
32900	-200	8	149
33000	473	-469	7
33100	-60	65	0
33200	-144	154	0
33300	-119	121	9
33400	-84	90	0
33500	-45	54	12
33600	-20	24	3
33700	5	0	-2
33800	25	-21	9
33900	23	-20	3
34000	0	3	-21
