# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
13400	-518	534	19
13500	8	12	0
13600	145	-120	5
13700	117	-95	0
13800	87	-58	10
13900	54	-33	8
14000	21	3	0
14100	8	19	0
14200	0	24	6
14300	0	29	-5
14400	35	-10	7
14500	62	-37	1
14600	111	-83	-2
14700	154	-131	8
14800	192	-169	0
14900	246	-222	0
15000	9	485	-483
15100	8	-3	2
15200	12	-122	126
15300	7	-103	103
15400	10	-64	60
15500	19	-36	37
15600	5	0	0
15700	12	19	-26
15800	8	24	-32
15900	5	41	-45
16000	12	5	-7
16100	6	-30	29
16200	8	-74	66
16300	12	-124	125
16400	18	-174	157
16500	44	-235	198
16600	528	12	-541
16700	24	12	-34
16800	-114	4	110
16900	-96	8	93
17000	-58	12	47
17100	-22	3	20
17200	2	8	-16
17300	24	9	-39
17400	45	4	-45
17500	28	12	-45
17600	-9	6	5
17700	-56	0	51
17800	-103	9	90
17900	-141	4	140
18000	-191	8	186
18100	469	-460	-4
18200	-70	76	9
18300	-158	162	0
18400	-124	132	0
18500	-89	70	9
18600	-58	64	0
18700	-20	29	0
18800	3	0	6
18900	21	-12	0
19000	32	-28	7
19100	9	-5	0
19200	-20	29	7
19300	-58	62	11
19400	-107	115	0
19500	-147	154	12
19600	-206	179	29
19700	-261	232	38
19800	19	-543	566
19900	8	-39	58
20000	12	119	-103
20100	12	95	-78
20200	5	67	-51
20300	10	32	-16
20400	9	0	19
20500	8	-11	26
20600	12	-27	44
20700	6	-13	32
20800	12	29	-13
20900	12	57	-35
21000	5	108	-89
21100	10	154	-136
21200	9	198	-177
21300	7	261	-244
21400	-473	0	508
21500	-18	8	51
21600	115	8	-91
21700	103	2	-65
21800	62	9	-38
21900	33	6	0
22000	6	5	35
22100	-20	9	45
22200	-25	4	66
22300	-10	0	45
22400	42	9	-15
22500	91	4	-55
22600	129	9	-109
22700	174	19	-155
22800	212	37	-209
22900	-516	530	9
23000	33	-16	15
23100	151	-129	1
23200	132	-103	10
23300	96	-71	6
23400	57	-33	0
23500	33	0	0
23600	6	16	6
23700	-7	33	-4
23800	0	23	7
23900	23	0	3
24000	57	-31	12
24100	103	-78	8
24200	137	-115	1
24300	190	-154	0
24400	232	-207	6
24500	8	483	-487
24600	12	-33	33
24700	5	-131	128
24800	10	-108	107
24900	12	-78	77
25000	5	-37	32
25100	12	-9	8
25200	7	15	-12
25300	8	38	-42
25400	12	37	-39
25500	6	21	-19
25600	12	-16	24
25700	12	-65	67
25800	8	-101	95
25900	20	-161	153
26000	35	-223	199
26100	514	25	-546
26200	0	8	-5
26300	-128	8	119
26400	-103	6	94
26500	-67	5	66
26600	-36	24	19
26700	0	6	-8
26800	22	0	-25
26900	37	9	-55
27000	41	4	-42
27100	0	8	-6
27200	-41	12	31
27300	-90	4	93
27400	-133	8	122
27500	-178	6	173
27600	-232	0	232
27700	482	-476	0
27800	1	6	7
27900	-116	121	6
28000	-95	104	-2
28100	-60	63	8
28200	-33	35	0
28300	0	9	0
28400	19	-13	12
28500	28	-21	0
28600	22	-16	0
28700	-19	24	6
28800	-52	58	-4
28900	-95	99	7
29000	-143	147	0
29100	-192	183	10
29200	-251	205	48
29300	12	-534	541
29400	16	-22	37
29500	8	126	-103
29600	8	111	-95
29700	12	66	-52
29800	2	41	-22
29900	8	12	5
30000	9	-13	36
30100	8	-20	40
30200	12	-19	37
30300	8	10	6
30400	8	54	-39
30500	12	94	-74
30600	7	140	-125
30700	10	193	-186
30800	12	248	-223
30900	-472	8	493
31000	6	6	31
31100	123	0	-90
31200	107	9	-84
31300	77	4	-36
31400	33	8	0
31500	8	6	21
31600	-16	5	52
31700	-29	11	53
31800	-12	4	50
31900	29	0	3
32000	76	9	-52
32100	128	4	-93
32200	161	15	-145
32300	205	33	-207
32400	-511	521	29
32500	45	-34	9
32600	169	-141	0
32700	136	-116	3
32800	102	-74	-7
32900	70	-46	0
33000	32	-10	0
33100	12	16	-2
33200	0	24	10
33300	-7	37	-12
33400	24	6	0
33500	51	-26	6
33600	89	-61	-4
33700	136	-113	8
33800	172	-142	3
33900	224	-196	5
34000	283	-260	6
