# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
15800	7	-381	380
15900	8	-344	340
16000	12	-298	298
16100	6	-239	241
16200	10	-177	176
16300	12	-158	164
16400	5	-144	141
16500	12	-141	140
16600	12	-149	155
16700	2	-151	148
16800	9	-170	177
16900	6	-190	196
17000	5	-212	208
17100	12	-260	264
17200	6	-323	325
17300	10	-412	410
17400	12	-522	529
17500	13	-648	631
17600	288	8	-291
17700	-232	-13	241
17800	-313	8	309
17900	-326	6	327
18000	-309	0	315
18100	-268	9	260
18200	-207	4	211
18300	-166	0	167
18400	-149	12	137
18500	-135	4	140
18600	-140	8	132
18700	-142	8	153
18800	-153	4	157
18900	-174	12	164
19000	-193	6	189
19100	-219	0	228
19200	-290	8	257
19300	-325	4	327
19400	-409	0	412
19500	-516	12	503
19600	298	-289	0
19700	-269	276	3
19800	-374	386	-2
19900	-407	412	9
20000	-405	410	3
20100	-369	380	0
20200	-317	324	9
20300	-265	272	0
20400	-198	209	0
20500	-161	166	9
20600	-155	159	0
20700	-145	154	0
20800	-148	153	9
20900	-174	170	0
21000	-170	178	0
21100	-193	198	6
21200	-216	225	0
21300	-248	258	5
21400	-316	324	1
21500	-390	399	-2
21600	-485	487	11
21700	-599	605	3
21800	-717	708	12
21900	12	-265	283
22000	5	244	-224
22100	12	319	-303
22200	8	340	-322
22300	8	331	-318
22400	12	286	-271
22500	8	240	-219
22600	15	186	-178
22700	12	161	-147
22800	5	151	-141
22900	12	154	-142
23000	9	153	-140
23100	5	174	-159
23200	11	184	-168
23300	8	202	-180
23400	7	232	-216
23500	12	265	-252
23600	6	334	-319
23700	10	422	-406
23800	12	518	-502
23900	5	640	-623
24000	-277	6	302
24100	251	8	-223
24200	324	12	-309
24300	358	8	-326
24400	335	8	-309
24500	295	12	-277
24600	244	2	-213
24700	186	0	-165
24800	172	8	-149
24900	161	4	-127
25000	153	9	-134
25100	161	6	-136
25200	170	7	-138
25300	182	9	-165
25400	207	4	-181
25500	232	0	-203
25600	269	12	-252
25700	335	4	-301
25800	402	13	-396
25900	510	9	-490
26000	-273	287	9
26100	287	-269	0
26200	407	-385	5
26300	438	-422	6
26400	431	-409	-4
26500	399	-377	0
26600	339	-323	0
26700	282	-257	-4
26800	220	-200	9
26900	174	-153	0
27000	170	-141	0
27100	164	-145	9
27200	153	-141	0
27300	182	-154	0
27400	186	-168	6
27500	205	-180	-5
27600	232	-211	7
27700	266	-248	0
27800	331	-306	0
27900	412	-387	9
28000	493	-476	0
28100	608	-584	0
28200	12	294	-283
28300	8	-251	249
28400	12	-357	359
28500	6	-393	396
28600	12	-386	382
28700	12	-358	360
28800	4	-310	309
28900	8	-248	247
29000	9	-194	193
29100	5	-153	154
29200	11	-146	147
29300	8	-142	148
29400	7	-141	140
29500	12	-157	160
29600	8	-168	170
29700	10	-180	182
29800	12	-211	217
29900	5	-250	248
30000	12	-307	298
30100	12	-400	406
30200	7	-501	493
30300	23	-618	617
30400	286	8	-280
30500	-239	9	228
30600	-314	4	319
30700	-338	0	336
30800	-319	6	311
30900	-273	3	276
31000	-219	8	212
31100	-168	9	159
31200	-148	4	148
31300	-142	8	135
31400	-136	8	121
31500	-140	4	138
31600	-157	10	145
31700	-168	12	166
31800	-185	0	193
31900	-219	12	206
32000	-254	3	257
32100	-317	0	319
32200	-397	9	389
32300	-496	2	501
32400	292	-286	1
32500	-271	278	0
32600	-377	382	10
32700	-419	426	0
32800	-406	415	0
32900	-373	379	12
33000	-327	335	0
33100	-264	270	0
33200	-206	205	9
33300	-165	177	0
33400	-148	156	0
33500	-147	153	6
33600	-149	157	-2
33700	-154	161	7
33800	-172	179	3
33900	-187	199	2
34000	-206	213	11
