# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
11600	-36	51	-4
11700	-37	51	0
11800	-45	50	0
11900	-39	64	16
12000	-45	57	8
12100	-53	66	0
12200	-52	66	0
12300	-59	66	8
12400	-71	78	0
12500	-66	78	0
12600	-73	86	6
12700	5	-112	121
12800	12	62	-52
12900	6	73	-61
13000	8	72	-65
13100	12	63	-53
13200	4	66	-56
13300	12	58	-52
13400	9	50	-38
13500	5	54	-47
13600	12	46	-34
13700	8	47	-32
13800	8	45	-39
13900	12	37	-26
14000	5	41	-31
14100	8	40	-33
14200	8	28	-19
14300	5	37	-27
14400	12	32	-20
14500	12	30	-16
14600	8	41	-24
14700	12	29	-16
14800	5	31	-19
14900	10	29	-16
15000	12	23	-6
15100	5	28	-19
15200	11	25	-15
15300	9	29	-9
15400	0	30	-20
15500	12	26	-13
15600	8	24	-12
15700	8	32	-23
15800	12	28	-16
15900	6	31	-22
16000	8	35	-28
16100	12	33	-20
16200	5	40	-25
16300	12	38	-23
16400	12	37	-19
16500	5	43	-36
16600	12	41	-33
16700	9	44	-32
16800	8	51	-44
16900	12	48	-36
17000	7	56	-43
17100	8	61	-52
17200	12	58	-45
17300	8	70	-58
17400	12	77	-65
17500	6	74	-61
17600	-123	9	135
17700	74	6	-55
17800	80	0	-56
17900	70	9	-66
18000	77	5	-52
18100	66	0	-48
18200	63	9	-52
18300	64	2	-39
18400	52	8	-38
18500	53	9	-39
18600	51	4	-28
18700	44	8	-35
18800	46	7	-29
18900	45	5	-19
19000	37	9	-29
19100	41	4	-16
19200	33	0	-12
19300	37	12	-26
19400	38	4	-5
19500	29	7	-17
19600	31	9	-15
19700	32	4	-6
19800	24	9	-16
19900	30	6	-13
20000	27	0	-3
20100	24	9	-16
20200	30	4	-7
20300	25	8	-9
20400	28	12	-16
20500	32	2	-5
20600	26	7	-12
20700	37	9	-21
20800	32	5	-9
20900	31	9	-21
21000	38	4	-16
21100	38	0	-16
21200	37	9	-28
21300	45	2	-21
21400	42	0	-25
21500	50	9	-34
21600	54	4	-29
21700	49	8	-41
21800	57	6	-41
21900	61	2	-37
22000	60	8	-51
22100	71	6	-52
22200	72	5	-51
22300	76	9	-67
22400	-108	126	0
22500	71	-56	6
22600	82	-62	-2
22700	83	-65	7
22800	71	-55	0
22900	71	-51	-2
23000	67	-52	8
23100	57	-45	0
23200	58	-38	0
23300	54	-39	12
23400	50	-29	0
23500	51	-32	5
23600	45	-28	6
23700	44	-22	-4
23800	45	-26	7
23900	37	-20	3
24000	40	-17	0
24100	38	-23	9
24200	31	-16	0
24300	36	-16	-2
24400	33	-20	9
24500	28	-8	0
24600	35	-12	0
24700	28	-15	6
24800	28	-8	0
24900	35	-16	0
25000	28	-10	0
25100	31	-9	-2
25200	32	-16	8
25300	29	-13	0
25400	35	-16	0
25500	38	-20	8
25600	33	-16	0
25700	42	-21	0
25800	41	-20	8
25900	37	-19	0
26000	45	-27	0
26100	43	-26	3
26200	47	-25	0
26300	58	-37	0
26400	50	-36	0
26500	60	-37	0
26600	59	-39	8
26700	57	-41	0
26800	66	-47	0
26900	67	-52	6
27000	70	-50	-4
27100	78	-60	0
27200	77	-62	3
27300	85	-64	0
27400	91	-74	7
27500	4	138	-132
27600	10	-51	63
27700	12	-65	74
27800	5	-56	58
27900	12	-59	66
28000	7	-55	64
28100	8	-48	50
28200	12	-50	57
28300	6	-42	51
28400	8	-38	44
28500	12	-42	50
28600	5	-36	40
28700	10	-32	31
28800	12	-39	45
28900	5	-29	32
29000	10	-29	34
29100	6	-29	38
29200	10	-22	26
29300	15	-25	31
29400	6	-20	32
29500	8	-19	23
29600	12	-26	33
29700	6	-16	25
29800	11	-19	5
29900	12	-21	30
30000	5	-16	22
30100	11	-17	23
30200	9	-16	25
30300	12	-15	19
30400	12	-19	24
30500	7	-16	27
30600	10	-12	23
30700	9	-20	18
30800	3	-20	19
30900	0	-16	21
31000	12	-26	32
31100	5	-19	25
31200	11	-22	29
31300	9	-33	38
31400	5	-25	26
31500	11	-30	37
31600	8	-33	41
31700	8	-32	36
31800	12	-40	49
31900	4	-39	45
32000	10	-41	44
32100	12	-52	60
32200	7	-52	58
32300	14	-51	60
32400	6	-65	74
32500	5	-66	68
32600	135	4	-126
32700	-49	5	58
32800	-58	9	53
32900	-51	0	63
33000	-50	8	54
33100	-42	9	44
33200	-37	4	50
33300	-39	7	38
33400	-29	8	34
33500	-25	4	41
33600	-33	12	25
33700	-20	6	29
33800	-23	0	32
33900	-20	9	18
34000	-12	2	24
