# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14700	6	76	-61
14800	8	77	-66
14900	16	66	-52
15000	7	66	-51
15100	8	64	-55
15200	12	53	-40
15300	5	57	-45
15400	10	53	-42
15500	12	44	-33
15600	10	48	-41
15700	11	41	-33
15800	9	42	-25
15900	8	41	-33
16000	12	33	-21
16100	6	37	-25
16200	10	38	-26
16300	12	29	-16
16400	5	33	-24
16500	11	32	-23
16600	6	29	-12
16700	5	32	-22
16800	12	25	-13
16900	8	24	-12
17000	8	32	-21
17100	16	21	-8
17200	6	28	-16
17300	12	29	-20
17400	12	23	-9
17500	5	29	-19
17600	9	29	-16
17700	9	24	-16
17800	5	33	-29
17900	12	32	-20
18000	7	34	-19
18100	8	38	-29
18200	12	34	-20
18300	5	42	-25
18400	8	46	-34
18500	16	42	-26
18600	5	50	-38
18700	12	54	-42
18800	12	50	-35
18900	15	61	-51
19000	11	59	-47
19100	7	63	-51
19200	8	74	-62
19300	12	72	-59
19400	-121	8	135
19500	76	8	-62
19600	83	4	-60
19700	76	11	-64
19800	76	7	-58
19900	70	0	-48
20000	63	9	-57
20100	66	6	-42
20200	61	8	-38
20300	50	12	-44
20400	54	4	-29
20500	45	8	-35
20600	49	6	-33
20700	51	2	-22
20800	37	9	-31
20900	43	6	-23
21000	38	0	-16
21100	36	9	-28
21200	38	4	-14
21300	32	0	-12
21400	31	12	-20
21500	35	4	-8
21600	24	8	-12
21700	30	8	-13
21800	27	0	-4
21900	24	8	-15
22000	29	4	-8
22100	25	5	-6
22200	24	9	-16
22300	32	4	-7
22400	25	8	-12
22500	29	9	-16
22600	32	2	-8
22700	29	8	-16
22800	37	9	-16
22900	38	4	-14
23000	36	13	-25
23100	42	7	-26
23200	41	5	-22
23300	44	9	-33
23400	52	4	-26
23500	51	5	-35
23600	57	9	-42
23700	61	4	-35
23800	57	9	-45
23900	68	8	-45
24000	77	15	-48
24100	70	9	-62
24200	-107	128	0
24300	77	-62	6
24400	82	-64	-7
24500	87	-61	0
24600	74	-55	3
24700	73	-51	-2
24800	70	-53	9
24900	60	-45	0
25000	62	-38	0
25100	58	-41	7
25200	49	-32	0
25300	53	-32	0
25400	45	-29	6
25500	42	-22	0
25600	45	-27	0
25700	40	-20	6
25800	37	-17	-2
25900	38	-21	7
26000	32	-16	3
26100	37	-19	8
26200	35	-13	9
26300	28	-12	0
26400	33	-14	0
26500	29	-13	6
26600	28	-8	0
26700	32	-14	7
26800	25	-10	6
26900	31	-9	0
27000	33	-15	8
27100	28	-13	0
27200	34	-12	0
27300	35	-26	11
27400	29	-9	0
27500	40	-20	0
27600	35	-20	12
27700	37	-19	-7
27800	45	-26	8
27900	41	-26	1
28000	47	-25	12
28100	51	-33	8
28200	49	-32	0
28300	57	-35	0
28400	58	-42	6
28500	57	-40	0
28600	65	-45	0
28700	66	-52	6
28800	70	-45	0
28900	77	-58	0
29000	78	-60	3
29100	82	-64	-7
29200	90	-71	0
29300	6	137	-132
29400	12	-56	70
29500	12	-68	77
29600	5	-60	64
29700	11	-61	63
29800	8	-58	67
29900	8	-48	51
30000	12	-50	59
30100	6	-45	54
30200	8	-38	40
30300	12	-44	50
30400	4	-39	45
30500	12	-35	36
30600	12	-36	43
30700	5	-30	33
30800	11	-29	34
30900	9	-26	40
31000	5	-24	27
31100	11	-25	33
31200	9	-26	35
31300	5	-20	23
31400	12	-23	31
31500	6	-20	29
31600	8	-16	20
31700	12	-20	31
31800	6	-16	25
31900	10	-12	18
32000	12	-26	29
32100	4	-13	19
32200	10	-9	17
32300	12	-20	27
32400	5	-14	17
32500	9	-18	24
32600	9	-20	29
32700	8	-16	19
32800	12	-23	29
32900	7	-20	29
33000	8	-16	23
33100	12	-26	34
33200	7	-26	29
33300	11	-25	28
33400	12	-33	40
33500	5	-30	35
33600	9	-37	41
33700	7	-39	38
33800	5	-43	41
33900	12	-50	57
34000	6	-52	58
