# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14200	-511	515	18
14300	61	-49	20
14400	167	-144	1
14500	140	-116	-4
14600	109	-84	11
14700	66	-41	0
14800	37	0	0
14900	16	12	9
15000	-4	37	0
15100	-3	29	0
15200	15	8	3
15300	45	-19	-4
15400	90	-63	6
15500	126	-107	1
15600	173	-145	-2
15700	220	-197	7
15800	269	-252	0
15900	11	496	-500
16000	12	31	-32
16100	5	-96	90
16200	11	-83	82
16300	8	-52	51
16400	5	-12	8
16500	14	6	-8
16600	5	31	-32
16700	8	43	-47
16800	12	24	-24
16900	5	-8	8
17000	10	-45	44
17100	12	-99	100
17200	10	-142	135
17300	35	-204	179
17400	51	-265	225
17500	547	12	-563
17600	74	4	-78
17700	-93	0	90
17800	-78	9	67
17900	-38	4	37
18000	-12	8	0
18100	15	12	-29
18200	38	4	-39
18300	37	8	-51
18400	16	8	-26
18500	-29	4	29
18600	-82	9	66
18700	-122	6	115
18800	-167	0	164
18900	-219	12	202
19000	480	-471	0
19100	-31	37	3
19200	-129	141	-2
19300	-103	108	10
19400	-76	81	0
19500	-39	46	5
19600	-6	12	7
19700	8	-5	0
19800	29	-21	0
19900	25	-20	8
20000	-7	12	0
20100	-35	43	0
20200	-83	89	6
20300	-129	138	-5
20400	-170	169	14
20500	-235	211	38
20600	-291	244	15
20700	12	-556	575
20800	5	-84	103
20900	8	91	-71
21000	9	76	-56
21100	0	54	-37
21200	12	17	0
21300	7	-2	25
21400	8	-16	34
21500	12	-21	44
21600	4	8	14
21700	10	45	-28
21800	12	76	-58
21900	8	131	-109
22000	12	174	-165
22100	9	218	-203
22200	-464	9	484
22300	38	4	-4
22400	138	8	-109
22500	121	9	-95
22600	90	4	-52
22700	46	8	-21
22800	16	8	8
22900	0	2	43
23000	-28	8	51
23100	-21	9	50
23200	14	15	20
23300	57	9	-32
23400	117	6	-84
23500	154	0	-122
23600	189	29	-189
23700	232	44	-239
23800	-523	540	9
23900	-10	38	0
24000	135	-111	5
24100	111	-87	0
24200	79	-51	0
24300	51	-26	9
24400	16	9	0
24500	0	25	0
24600	0	28	12
24700	8	16	-4
24800	41	-17	0
24900	71	-52	8
25000	121	-93	-2
25100	161	-139	8
25200	201	-181	0
25300	260	-232	0
25400	9	489	-488
25500	5	14	-18
25600	11	-111	110
25700	8	-94	96
25800	8	-56	51
25900	12	-27	28
26000	6	0	0
26100	8	25	-26
26200	12	34	-32
26300	7	34	-35
26400	12	0	5
26500	8	-39	43
26600	8	-81	78
26700	12	-128	128
26800	25	-189	175
26900	44	-246	206
27000	539	10	-548
27100	40	5	-45
27200	-110	9	93
27300	-87	6	87
27400	-57	8	45
27500	-20	9	2
27600	12	2	-11
27700	27	8	-41
27800	44	12	-53
27900	25	5	-24
28000	-23	11	6
28100	-61	6	57
28200	-112	5	109
28300	-157	9	141
28400	-198	3	197
28500	470	-468	6
28600	-55	66	-4
28700	-141	146	7
28800	-119	124	3
28900	-81	90	0
29000	-45	50	9
29100	-20	24	0
29200	8	0	-2
29300	25	-20	9
29400	24	-15	0
29500	6	3	0
29600	-30	34	6
29700	-71	78	0
29800	-112	118	8
29900	-163	163	12
30000	-216	206	20
30100	-273	231	57
30200	6	-545	555
30300	0	-58	62
30400	12	102	-80
30500	5	95	-80
30600	10	58	-39
30700	6	24	-3
30800	8	9	6
30900	8	-21	37
31000	6	-21	41
31100	8	0	17
31200	12	28	-8
31300	5	70	-51
31400	10	116	-97
31500	12	159	-137
31600	5	214	-198
31700	10	270	-255
31800	-479	0	515
31900	-36	9	58
32000	112	4	-78
32100	92	0	-61
32200	57	12	-36
32300	29	6	12
32400	0	8	32
32500	-20	6	37
32600	-25	2	64
32700	0	9	25
32800	50	6	-16
32900	103	5	-67
33000	140	9	-120
33100	183	16	-162
33200	215	41	-225
33300	-518	531	8
33400	19	0	12
33500	140	-120	0
33600	125	-99	0
33700	90	-65	8
33800	44	-22	0
33900	32	0	8
34000	4	23	3
