# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
9700	11	-82	79
9800	9	-52	53
9900	8	-12	8
10000	12	8	-7
10100	7	31	-25
10200	8	45	-49
10300	12	24	-24
10400	6	-11	9
10500	10	-48	30
10600	12	-103	104
10700	15	-143	135
10800	35	-203	186
10900	53	-268	222
11000	543	12	-563
11100	78	4	-81
11200	-90	0	84
11300	-78	9	63
11400	-38	4	33
11500	-10	8	0
11600	18	9	-29
11700	38	4	-40
11800	37	8	-51
11900	14	8	-20
12000	-32	5	32
12100	-84	9	70
12200	-122	6	115
12300	-167	0	167
12400	-219	9	207
12500	483	-474	8
12600	-29	34	6
12700	-129	138	-2
12800	-103	108	5
12900	-74	76	1
13000	-39	51	2
13100	-6	12	11
13200	7	-5	1
13300	29	-22	0
13400	25	-20	6
13500	-13	16	0
13600	-35	42	0
13700	-87	94	8
13800	-132	136	-4
13900	-170	169	18
14000	-236	211	32
14100	-294	251	50
14200	12	-556	575
14300	5	-85	103
14400	11	90	-86
14500	12	76	-57
14600	5	53	-37
14700	8	19	0
14800	12	-4	29
14900	8	-16	33
15000	12	-22	41
15100	6	0	19
15200	10	41	-29
15300	12	76	-58
15400	5	128	-109
15500	7	177	-168
15600	12	221	-203
15700	-466	7	489
15800	37	6	-7
15900	141	0	-104
16000	115	9	-91
16100	88	6	-52
16200	51	5	-12
16300	16	9	8
16400	-4	4	41
16500	-29	0	58
16600	-21	9	45
16700	19	4	26
16800	57	0	-37
16900	114	6	-84
17000	154	5	-121
17100	176	29	-186
17200	232	45	-242
17300	-522	540	12
17400	-10	35	-4
17500	136	-110	0
17600	111	-87	3
17700	79	-51	-2
17800	51	-23	6
17900	16	8	0
18000	0	25	0
18100	0	28	8
18200	8	17	0
18300	41	-12	0
18400	77	-40	9
18500	118	-93	0
18600	161	-137	0
18700	206	-182	6
18800	255	-232	0
18900	12	486	-490
19000	7	10	-6
19100	12	-109	105
19200	12	-97	100
19300	5	-57	54
19400	11	-25	21
19500	12	-7	3
19600	5	25	-31
19700	11	35	-39
19800	8	31	-32
19900	8	3	-9
20000	16	-39	37
20100	6	-81	80
20200	12	-125	124
20300	27	-187	178
20400	42	-248	206
20500	540	14	-551
20600	38	0	-38
20700	-111	12	95
20800	-87	4	89
20900	-56	8	51
21000	-20	12	4
21100	12	2	-13
21200	26	8	-38
21300	42	8	-65
21400	27	2	-29
21500	-21	10	4
21600	-59	6	57
21700	-109	5	109
21800	-155	9	137
21900	-196	4	195
22000	468	-464	3
22100	-66	72	-2
22200	-141	149	0
22300	-117	128	0
22400	-82	93	-28
22500	-48	53	6
22600	-21	27	0
22700	8	0	0
22800	25	-29	6
22900	24	-20	0
23000	8	0	0
23100	-25	31	6
23200	-68	77	0
23300	-106	116	9
23400	-160	160	9
23500	-215	199	20
23600	-269	228	53
23700	9	-548	554
23800	10	-58	66
23900	12	102	-88
24000	5	97	-82
24100	10	59	-42
24200	8	28	-6
24300	5	6	8
24400	12	-15	36
24500	6	-23	45
24600	8	0	17
24700	12	24	-6
24800	4	66	-48
24900	8	116	-100
25000	12	153	-131
25100	4	209	-186
25200	13	270	-245
25300	-476	5	509
25400	-10	9	51
25500	116	4	-81
25600	96	0	-64
25700	60	9	-37
25800	33	4	8
25900	0	8	32
26000	-18	9	45
26100	-25	2	64
26200	-7	10	32
26300	47	8	-16
26400	96	8	-59
26500	128	11	-116
26600	182	16	-161
26700	212	41	-218
26800	-519	531	10
26900	29	-7	16
27000	146	-124	0
27100	128	-102	0
27200	93	-68	8
27300	53	-32	0
27400	31	0	0
27500	9	12	7
27600	-7	33	0
27700	4	22	0
27800	29	-7	6
27900	60	-33	0
28000	109	-83	0
28100	142	-123	3
28200	186	-161	-4
28300	241	-210	0
28400	5	493	-486
28500	10	-21	18
28600	9	-120	135
28700	5	-103	98
28800	11	-74	70
28900	7	-36	38
29000	8	-3	1
29100	12	14	-13
29200	6	34	-30
29300	10	41	-45
29400	12	12	-12
29500	1	-20	19
29600	11	-64	60
29700	12	-100	117
29800	18	-153	154
29900	41	-227	195
30000	522	18	-538
30100	0	14	-18
30200	-122	4	121
30300	-103	0	96
30400	-68	12	53
30500	-25	5	24
30600	0	7	-9
30700	24	9	-36
30800	41	2	-44
30900	31	8	-51
31000	-1	9	-7
31100	-45	18	46
31200	-100	0	83
31300	-132	6	128
31400	-180	0	180
31500	-239	9	224
31600	489	-480	0
31700	0	0	3
31800	-113	125	-5
31900	-90	97	7
32000	-63	66	0
32100	-26	38	8
32200	0	2	8
32300	15	-11	0
32400	30	-22	0
32500	16	-13	12
32600	-16	23	0
32700	-49	58	12
32800	-103	102	6
32900	-139	154	0
33000	-192	181	24
33100	-253	224	40
33200	15	-533	540
33300	12	-26	44
33400	5	128	-107
33500	11	107	-87
33600	9	70	-49
33700	5	41	-25
33800	11	12	8
33900	7	-10	38
34000	8	-19	37
