# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14500	165	6	-155
14600	164	8	-145
14700	160	9	-154
14800	169	6	-155
14900	167	8	-151
15000	166	12	-160
15100	174	4	-155
15200	169	8	-154
15300	176	12	-165
15400	180	2	-158
15500	178	7	-167
15600	186	8	-168
15700	180	0	-161
15800	179	12	-174
15900	188	6	-168
16000	180	0	-167
16100	184	12	-174
16200	186	4	-165
16300	180	8	-170
16400	182	9	-172
16500	183	2	-161
16600	176	7	-171
16700	179	6	-165
16800	177	5	-157
16900	160	11	-165
17000	174	6	-157
17100	162	0	-151
17200	166	12	-152
17300	171	7	-146
17400	157	8	-148
17500	160	6	-147
17600	157	4	-136
17700	149	8	-141
17800	151	6	-137
17900	145	8	-128
18000	145	9	-139
18100	148	5	-129
18200	141	5	-127
18300	140	9	-132
18400	145	4	-123
18500	140	8	-128
18600	145	8	-129
18700	154	-10	-122
18800	140	12	-135
18900	149	6	-132
19000	148	5	-132
19100	150	12	-143
19200	156	6	-136
19300	156	0	-141
19400	166	9	-155
19500	175	4	-155
19600	176	8	-170
19700	192	8	-174
19800	206	4	-182
19900	-71	87	0
20000	125	-107	0
20100	167	-155	6
20200	190	-175	0
20300	215	-196	0
20400	217	-207	6
20500	218	-202	-2
20600	225	-207	8
20700	215	-207	0
20800	218	-199	-1
20900	215	-198	8
21000	205	-190	0
21100	205	-186	0
21200	206	-187	9
21300	202	-180	0
21400	201	-183	0
21500	196	-182	8
21600	198	-180	0
21700	206	-186	0
21800	197	-184	1
21900	205	-183	5
22000	206	-190	6
22100	205	-190	0
22200	214	-195	5
22300	215	-200	6
22400	215	-199	0
22500	228	-206	0
22600	227	-213	3
22700	231	-215	-4
22800	244	-226	7
22900	241	-228	0
23000	250	-232	-2
23100	257	-242	7
23200	250	-244	1
23300	268	-244	0
23400	265	-252	6
23500	269	-251	0
23600	277	-260	0
23700	273	-260	0
23800	279	-257	-5
23900	283	-268	8
24000	277	-265	0
24100	282	-265	-2
24200	285	-274	8
24300	282	-269	0
24400	290	-270	0
24500	283	-271	8
24600	282	-267	-2
24700	290	-268	0
24800	279	-265	3
24900	282	-264	-4
25000	283	-279	8
25100	274	-260	0
25200	279	-261	0
25300	271	-258	6
25400	268	-251	0
25500	270	-253	0
25600	261	-248	3
25700	263	-244	-4
25800	261	-245	5
25900	252	-240	0
26000	253	-232	0
26100	248	-234	8
26200	240	-226	0
26300	246	-227	0
26400	238	-226	12
26500	231	-215	0
26600	235	-219	0
26700	228	-213	3
26800	231	-211	-2
26900	232	-215	8
27000	224	-211	0
27100	231	-206	-4
27200	232	-190	8
27300	224	-211	0
27400	233	-214	0
27500	232	-213	9
27600	231	-212	-4
27700	241	-224	0
27800	237	-224	3
27900	250	-228	-2
28000	251	-245	6
28100	255	-240	0
28200	270	-248	0
28300	272	-258	6
28400	282	-264	-4
28500	296	-277	0
28600	6	82	-75
28700	12	-107	111
28800	12	-165	177
28900	5	-195	206
29000	11	-217	218
29100	12	-236	244
29200	12	-240	242
29300	16	-244	250
29400	6	-248	251
29500	8	-244	246
29600	12	-248	257
29700	6	-247	257
29800	8	-244	247
29900	15	-245	257
30000	6	-244	251
30100	10	-241	247
30200	12	-248	257
30300	2	-244	248
30400	10	-244	250
30500	9	-250	265
30600	5	-244	250
30700	17	-250	257
30800	0	-252	257
30900	8	-248	253
31000	12	-255	265
31100	6	-253	257
31200	12	-254	263
31300	9	-271	272
31400	5	-257	259
31500	11	-261	266
31600	8	-265	273
31700	5	-257	264
31800	12	-265	274
31900	8	-268	273
32000	8	-264	268
32100	12	-269	276
32200	8	-266	273
32300	12	-261	266
32400	12	-273	277
32500	5	-259	264
32600	11	-261	266
32700	9	-268	270
32800	5	-252	257
32900	13	-251	260
33000	9	-248	259
33100	5	-241	242
33200	12	-240	250
33300	8	-234	244
33400	8	-228	229
33500	12	-226	237
33600	7	-215	222
33700	10	-206	205
33800	12	-210	220
33900	5	-196	206
34000	10	-193	198
