# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14700	181	0	-160
14800	178	12	-168
14900	183	4	-157
15000	173	8	-164
15100	179	8	-168
15200	180	5	-158
15300	173	9	-167
15400	182	6	-163
15500	180	5	-161
15600	179	12	-174
15700	185	4	-168
15800	180	7	-167
15900	179	12	-178
16000	193	5	-168
16100	186	8	-179
16200	192	8	-181
16300	194	2	-174
16400	195	11	-186
16500	200	6	-182
16600	196	5	-180
16700	198	9	-190
16800	203	3	-184
16900	198	0	-180
17000	202	12	-190
17100	206	4	-182
17200	197	9	-188
17300	203	9	-200
17400	206	4	-180
17500	192	10	-190
17600	203	7	-184
17700	193	5	-177
17800	192	12	-186
17900	191	7	-171
18000	182	5	-172
18100	184	12	-174
18200	186	4	-160
18300	173	8	-164
18400	178	8	-168
18500	174	4	-153
18600	165	9	-159
18700	168	6	-155
18800	161	5	-145
18900	160	12	-152
19000	164	4	-139
19100	154	8	-141
19200	153	9	-145
19300	157	4	-134
19400	149	9	-141
19500	153	9	-137
19600	154	4	-133
19700	147	9	-141
19800	156	6	-142
19900	154	5	-135
20000	153	11	-150
20100	161	4	-142
20200	161	0	-148
20300	166	9	-156
20400	174	2	-155
20500	174	8	-167
20600	190	6	-174
20700	206	2	-174
20800	200	11	-198
20900	-66	78	0
21000	123	-111	12
21100	166	-153	0
21200	203	-184	0
21300	214	-200	3
21400	228	-206	-4
21500	232	-216	8
21600	227	-213	1
21700	231	-211	-13
21800	232	-213	8
21900	221	-207	0
22000	223	-203	0
22100	219	-200	6
22200	205	-195	0
22300	215	-197	0
22400	209	-195	6
22500	211	-193	0
22600	214	-198	8
22700	208	-195	0
22800	216	-193	0
22900	219	-202	8
23000	216	-199	0
23100	225	-206	0
23200	225	-213	8
23300	229	-211	0
23400	238	-219	0
23500	236	-223	0
23600	244	-224	-2
23700	251	-239	10
23800	252	-236	0
23900	265	-244	-2
24000	270	-266	6
24100	269	-254	0
24200	280	-261	0
24300	278	-266	6
24400	282	-267	-5
24500	293	-277	0
24600	290	-277	3
24700	295	-280	-4
24800	302	-287	8
24900	300	-286	0
25000	306	-286	-2
25100	309	-288	6
25200	302	-290	0
25300	315	-293	0
25400	309	-294	6
25500	305	-290	0
25600	309	-294	0
25700	304	-290	0
25800	306	-286	-4
25900	309	-292	7
26000	298	-286	0
26100	302	-282	0
26200	299	-279	8
26300	292	-280	0
26400	295	-277	0
26500	288	-274	6
26600	282	-269	0
26700	290	-281	12
26800	277	-266	0
26900	279	-257	-2
27000	277	-271	8
27100	266	-252	0
27200	269	-249	0
27300	261	-246	6
27400	253	-241	0
27500	257	-240	0
27600	251	-236	6
27700	250	-232	-4
27800	251	-232	7
27900	242	-226	0
28000	244	-225	0
28100	244	-232	9
28200	237	-224	0
28300	249	-225	0
28400	241	-234	6
28500	240	-222	-4
28600	246	-229	0
28700	240	-228	3
28800	247	-228	-2
28900	251	-236	8
29000	250	-236	0
29100	261	-238	0
29200	264	-248	6
29300	269	-250	0
29400	280	-261	0
29500	283	-271	3
29600	289	-273	0
29700	310	-284	9
29800	2	84	-77
29900	11	-109	115
30000	12	-172	183
30100	5	-207	209
30200	10	-225	236
30300	9	-250	257
30400	5	-254	257
30500	11	-257	266
30600	6	-265	273
30700	5	-261	264
30800	12	-265	276
30900	7	-265	273
31000	8	-261	263
31100	12	-265	273
31200	6	-259	270
31300	10	-257	257
31400	12	-265	275
31500	5	-260	264
31600	10	-262	268
31700	9	-268	277
31800	5	-264	267
31900	12	-267	273
32000	8	-268	280
32100	8	-265	270
32200	12	-273	282
32300	7	-274	283
32400	8	-273	276
32500	12	-281	289
32600	6	-281	290
32700	12	-280	282
32800	12	-286	298
32900	4	-290	296
33000	0	-289	292
33100	9	-290	302
33200	8	-288	292
33300	12	-292	301
33400	7	-292	302
33500	8	-288	292
33600	12	-293	302
33700	6	-290	296
33800	8	-283	287
33900	12	-288	298
34000	6	-284	290
